x	y	RR	N_pairs	N_x	N_y	N_total	date	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
80+	5-11	0.39558672347892193	69	9428	884	47782	2020-05-24	1.4557065617018534	2708	3.1795328207858153	52	0.1706866424087966	0.3689101267729931
80+	65-80	1.1154176795828212	1992	9428	9051	47782	2020-05-24	1.4557065617018534	2708	1.1572118349082912	1984	0.8537715383916332	1.0401989074885163
80+	80+	1.4557065617018534	2708	9428	9428	47782	2020-05-24	1.4557065617018534	2708	1.4557065617018534	2708	1	1.3575402316309613
0-4	0-4	38.13692677514793	6	104	104	68748	2020-06-21	38.13692677514793	6	38.13692677514793	6	1	33.07696678539161
0-4	12-17	12.810860166964819	5	104	258	68748	2020-06-21	38.13692677514793	6	30.98433086953909	30	0.370677866795137	11.111131180898571
0-4	18-24	0.45148588605267304	7	104	10249	68748	2020-06-21	38.13692677514793	6	3.511945369357539	5366	0.021680581624692823	0.39158330048684004
0-4	25-64	0.8773084270445018	66	104	49730	68748	2020-06-21	38.13692677514793	6	1.1529753324295455	41476	0.044658213942218174	0.7609082366019407
0-4	5-11	2.7316036236490784	1	104	242	68748	2020-06-21	38.13692677514793	6	11.738969332695854	10	0.10953602187889272	2.3691778538687838
0-4	65-80	2.2074260507024444	13	104	3893	68748	2020-06-21	38.13692677514793	6	3.4747217980806773	766	0.10609654394335247	1.9145475090529163
0-4	80+	0.9284270563238259	6	104	4272	68748	2020-06-21	38.13692677514793	6	5.025200734422562	1334	0.043020449171230615	0.8052445097567246
12-17	0-4	12.810860166964819	5	258	104	68748	2020-06-21	30.98433086953909	30	38.13692677514793	6	0.370677866795137	11.111131180898571
12-17	12-17	30.98433086953909	30	258	258	68748	2020-06-21	30.98433086953909	30	30.98433086953909	30	1	26.873368404377757
12-17	18-24	0.6239795752431131	24	258	10249	68748	2020-06-21	30.98433086953909	30	3.511945369357539	5366	0.03617663372834072	0.5411907416338783
12-17	25-64	0.7233620465240983	135	258	49730	68748	2020-06-21	30.98433086953909	30	1.1529753324295455	41476	0.04501696825353628	0.6273872702894974
12-17	5-11	6.6065891472868215	6	258	242	68748	2020-06-21	30.98433086953909	30	11.738969332695854	10	0.3092733527613214	5.730035119975586
12-17	65-80	2.600996222597905	38	258	3893	68748	2020-06-21	30.98433086953909	30	3.4747217980806773	766	0.15096156285468582	2.2558992802708926
12-17	80+	1.2474967700258397	20	258	4272	68748	2020-06-21	30.98433086953909	30	5.025200734422562	1334	0.06928703120862557	1.081980450871502
18-24	0-4	0.45148588605267304	7	10249	104	68748	2020-06-21	3.511945369357539	5366	38.13692677514793	6	0.021680581624692823	0.39158330048684004
18-24	12-17	0.6239795752431131	24	10249	258	68748	2020-06-21	3.511945369357539	5366	30.98433086953909	30	0.03617663372834072	0.5411907416338783
18-24	18-24	3.511945369357539	5366	10249	10249	68748	2020-06-21	3.511945369357539	5366	3.511945369357539	5366	1	3.0459848277561847
18-24	25-64	0.5646240091655443	4186	10249	49730	68748	2020-06-21	3.511945369357539	5366	1.1529753324295455	41476	0.24207228600873856	0.48971039820580603
18-24	5-11	0.6097982548589703	22	10249	242	68748	2020-06-21	3.511945369357539	5366	11.738969332695854	10	0.079968745058533	0.5288909811921176
18-24	65-80	0.5496482812993703	319	10249	3893	68748	2020-06-21	3.511945369357539	5366	3.4747217980806773	766	0.1573420539799117	0.4767216312782281
18-24	80+	0.5103060433775762	325	10249	4272	68748	2020-06-21	3.511945369357539	5366	5.025200734422562	1334	0.11954956309149296	0.44259927252932735
25-64	0-4	0.8773084270445018	66	49730	104	68748	2020-06-21	1.1529753324295455	41476	38.13692677514793	6	0.044658213942218174	0.7609082366019407
25-64	12-17	0.7233620465240983	135	49730	258	68748	2020-06-21	1.1529753324295455	41476	30.98433086953909	30	0.04501696825353628	0.6273872702894974
25-64	18-24	0.5646240091655443	4186	49730	10249	68748	2020-06-21	1.1529753324295455	41476	3.511945369357539	5366	0.24207228600873856	0.48971039820580603
25-64	25-64	1.1529753324295455	41476	49730	49730	68748	2020-06-21	1.1529753324295455	41476	1.1529753324295455	41476	1	1
25-64	5-11	0.9025751454548778	158	49730	242	68748	2020-06-21	1.1529753324295455	41476	11.738969332695854	10	0.14002156678448613	0.7828225982536632
25-64	65-80	0.6881941575181552	1938	49730	3893	68748	2020-06-21	1.1529753324295455	41476	3.4747217980806773	766	0.2974240267285076	0.5968854130365433
25-64	80+	0.5730980487516484	1771	49730	4272	68748	2020-06-21	1.1529753324295455	41476	5.025200734422562	1334	0.18552337859922863	0.49706011276409373
5-11	0-4	2.7316036236490784	1	242	104	68748	2020-06-21	11.738969332695854	10	38.13692677514793	6	0.10953602187889272	2.3691778538687838
5-11	12-17	6.6065891472868215	6	242	258	68748	2020-06-21	11.738969332695854	10	30.98433086953909	30	0.3092733527613214	5.730035119975586
5-11	18-24	0.6097982548589703	22	242	10249	68748	2020-06-21	11.738969332695854	10	3.511945369357539	5366	0.079968745058533	0.5288909811921176
5-11	25-64	0.9025751454548778	158	242	49730	68748	2020-06-21	11.738969332695854	10	1.1529753324295455	41476	0.14002156678448613	0.7828225982536632
5-11	5-11	11.738969332695854	10	242	242	68748	2020-06-21	11.738969332695854	10	11.738969332695854	10	1	10.181457488738756
5-11	65-80	1.7513453900091922	24	242	3893	68748	2020-06-21	11.738969332695854	10	3.4747217980806773	766	0.23023280477494493	1.5189790629074114
5-11	80+	1.396474641718513	21	242	4272	68748	2020-06-21	11.738969332695854	10	5.025200734422562	1334	0.1666022995623967	1.2111921239250336
65-80	0-4	2.2074260507024444	13	3893	104	68748	2020-06-21	3.4747217980806773	766	38.13692677514793	6	0.10609654394335247	1.9145475090529163
65-80	12-17	2.600996222597905	38	3893	258	68748	2020-06-21	3.4747217980806773	766	30.98433086953909	30	0.15096156285468582	2.2558992802708926
65-80	18-24	0.5496482812993703	319	3893	10249	68748	2020-06-21	3.4747217980806773	766	3.511945369357539	5366	0.1573420539799117	0.4767216312782281
65-80	25-64	0.6881941575181552	1938	3893	49730	68748	2020-06-21	3.4747217980806773	766	1.1529753324295455	41476	0.2974240267285076	0.5968854130365433
65-80	5-11	1.7513453900091922	24	3893	242	68748	2020-06-21	3.4747217980806773	766	11.738969332695854	10	0.23023280477494493	1.5189790629074114
65-80	65-80	3.4747217980806773	766	3893	3893	68748	2020-06-21	3.4747217980806773	766	3.4747217980806773	766	1	3.0137000335980786
65-80	80+	3.2863329191644275	795	3893	4272	68748	2020-06-21	3.4747217980806773	766	5.025200734422562	1334	0.7732618518810425	2.850306356719253
80+	0-4	0.9284270563238259	6	4272	104	68748	2020-06-21	5.025200734422562	1334	38.13692677514793	6	0.043020449171230615	0.8052445097567246
80+	12-17	1.2474967700258397	20	4272	258	68748	2020-06-21	5.025200734422562	1334	30.98433086953909	30	0.06928703120862557	1.081980450871502
80+	18-24	0.5103060433775762	325	4272	10249	68748	2020-06-21	5.025200734422562	1334	3.511945369357539	5366	0.11954956309149296	0.44259927252932735
80+	25-64	0.5730980487516484	1771	4272	49730	68748	2020-06-21	5.025200734422562	1334	1.1529753324295455	41476	0.18552337859922863	0.49706011276409373
80+	5-11	1.396474641718513	21	4272	242	68748	2020-06-21	5.025200734422562	1334	11.738969332695854	10	0.1666022995623967	1.2111921239250336
80+	65-80	3.2863329191644275	795	4272	3893	68748	2020-06-21	5.025200734422562	1334	3.4747217980806773	766	0.7732618518810425	2.850306356719253
80+	80+	5.025200734422562	1334	4272	4272	68748	2020-06-21	5.025200734422562	1334	5.025200734422562	1334	1	4.358463353967406
0-4	0-4	42.198025173611114	4	96	96	97224	2020-07-19	42.198025173611114	4	42.198025173611114	4	1	33.48783773823552
0-4	12-17	5.626408179012346	3	96	540	97224	2020-07-19	42.198025173611114	4	14.670291495198903	44	0.19787496829840945	4.465048858866369
0-4	18-24	0.3193936032017781	7	96	22196	97224	2020-07-19	42.198025173611114	4	3.015417195940516	15280	0.014128258609075487	0.25346686520629486
0-4	25-64	1.1109732596093869	68	96	61988	97224	2020-07-19	42.198025173611114	4	1.2601000250735968	49802	0.051128448571132155	0.8816548190644627
0-4	5-11	13.08465223944875	5	96	387	97224	2020-07-19	42.198025173611114	4	15.579839619680975	24	0.452929587698016	10.383820315125012
0-4	65-80	1.53009239829892	9	96	5957	97224	2020-07-19	42.198025173611114	4	3.4247454809380495	1250	0.06707582097039302	1.2142626520537958
0-4	80+	1.7189218921892189e-6	0	96	6060	97224	2020-07-19	42.198025173611114	4	4.299463478526071	1624	7.393611749869038e-8	1.3641154336845794e-6
12-17	0-4	5.626408179012346	3	540	96	97224	2020-07-19	14.670291495198903	44	42.198025173611114	4	0.19787496829840945	4.465048858866369
12-17	12-17	14.670291495198903	44	540	540	97224	2020-07-19	14.670291495198903	44	14.670291495198903	44	1	11.642164275286065
12-17	18-24	0.5353638126322394	66	540	22196	97224	2020-07-19	14.670291495198903	44	3.015417195940516	15280	0.06054196888366232	0.4248581874291854
12-17	25-64	0.8335929116507615	287	540	61988	97224	2020-07-19	14.670291495198903	44	1.2601000250735968	49802	0.10465441613157571	0.6615291604347641
12-17	5-11	6.97847162407886	15	540	387	97224	2020-07-19	14.670291495198903	44	15.579839619680975	24	0.46138455384387983	5.538029906531649
12-17	65-80	1.8436650936650936	61	540	5957	97224	2020-07-19	14.670291495198903	44	3.4247454809380495	1250	0.20377577521355153	1.4631101158476791
12-17	80+	1.9014597848673755	64	540	6060	97224	2020-07-19	14.670291495198903	44	4.299463478526071	1624	0.20047278285893405	1.5089752773842853
18-24	0-4	0.3193936032017781	7	22196	96	97224	2020-07-19	3.015417195940516	15280	42.198025173611114	4	0.014128258609075487	0.25346686520629486
18-24	12-17	0.5353638126322394	66	22196	540	97224	2020-07-19	3.015417195940516	15280	14.670291495198903	44	0.06054196888366232	0.4248581874291854
18-24	18-24	3.015417195940516	15280	22196	22196	97224	2020-07-19	3.015417195940516	15280	3.015417195940516	15280	1	2.39299828262792
18-24	25-64	0.42425974705711883	6004	22196	61988	97224	2020-07-19	3.015417195940516	15280	1.2601000250735968	49802	0.19846008102686974	0.3366873570471834
18-24	5-11	0.5432867760701814	48	22196	387	97224	2020-07-19	3.015417195940516	15280	15.579839619680975	24	0.05843283386264152	0.4311457545113932
18-24	65-80	0.27941825559296785	380	22196	5957	97224	2020-07-19	3.015417195940516	15280	3.4247454809380495	1250	0.08677366383806845	0.22174291725503956
18-24	80+	0.29707628020866605	411	22196	6060	97224	2020-07-19	3.015417195940516	15280	4.299463478526071	1624	0.08122518833304943	0.23575611006857583
25-64	0-4	1.1109732596093869	68	61988	96	97224	2020-07-19	1.2601000250735968	49802	42.198025173611114	4	0.051128448571132155	0.8816548190644627
25-64	12-17	0.8335929116507615	287	61988	540	97224	2020-07-19	1.2601000250735968	49802	14.670291495198903	44	0.10465441613157571	0.6615291604347641
25-64	18-24	0.42425974705711883	6004	61988	22196	97224	2020-07-19	1.2601000250735968	49802	3.015417195940516	15280	0.19846008102686974	0.3366873570471834
25-64	25-64	1.2601000250735968	49802	61988	61988	97224	2020-07-19	1.2601000250735968	49802	1.2601000250735968	49802	1	1
25-64	5-11	0.9969882059359992	246	61988	387	97224	2020-07-19	1.2601000250735968	49802	15.579839619680975	24	0.11840757472626078	0.791197671690999
25-64	65-80	0.7732896696181315	2937	61988	5957	97224	2020-07-19	1.2601000250735968	49802	3.4247454809380495	1250	0.33012387222837447	0.6136732435768082
25-64	80+	0.6843128399598687	2644	61988	6060	97224	2020-07-19	1.2601000250735968	49802	4.299463478526071	1624	0.24617502417835305	0.5430623175488796
5-11	0-4	13.08465223944875	5	387	96	97224	2020-07-19	15.579839619680975	24	42.198025173611114	4	0.452929587698016	10.383820315125012
5-11	12-17	6.97847162407886	15	387	540	97224	2020-07-19	15.579839619680975	24	14.670291495198903	44	0.46138455384387983	5.538029906531649
5-11	18-24	0.5432867760701814	48	387	22196	97224	2020-07-19	15.579839619680975	24	3.015417195940516	15280	0.05843283386264152	0.4311457545113932
5-11	25-64	0.9969882059359992	246	387	61988	97224	2020-07-19	15.579839619680975	24	1.2601000250735968	49802	0.11840757472626078	0.791197671690999
5-11	5-11	15.579839619680975	24	387	387	97224	2020-07-19	15.579839619680975	24	15.579839619680975	24	1	12.363970565567623
5-11	65-80	1.0964995039818093	26	387	5957	97224	2020-07-19	15.579839619680975	24	3.4247454809380495	1250	0.1153931536180807	0.8701686232549418
5-11	80+	0.9534939152830012	23	387	6060	97224	2020-07-19	15.579839619680975	24	4.299463478526071	1624	0.09592830398254742	0.7566811334896306
65-80	0-4	1.53009239829892	9	5957	96	97224	2020-07-19	3.4247454809380495	1250	42.198025173611114	4	0.06707582097039302	1.2142626520537958
65-80	12-17	1.8436650936650936	61	5957	540	97224	2020-07-19	3.4247454809380495	1250	14.670291495198903	44	0.20377577521355153	1.4631101158476791
65-80	18-24	0.27941825559296785	380	5957	22196	97224	2020-07-19	3.4247454809380495	1250	3.015417195940516	15280	0.08677366383806845	0.22174291725503956
65-80	25-64	0.7732896696181315	2937	5957	61988	97224	2020-07-19	3.4247454809380495	1250	1.2601000250735968	49802	0.33012387222837447	0.6136732435768082
65-80	5-11	1.0964995039818093	26	5957	387	97224	2020-07-19	3.4247454809380495	1250	15.579839619680975	24	0.1153931536180807	0.8701686232549418
65-80	65-80	3.4247454809380495	1250	5957	5957	97224	2020-07-19	3.4247454809380495	1250	3.4247454809380495	1250	1	2.7178362136275855
65-80	80+	3.485038180668831	1294	5957	6060	97224	2020-07-19	3.4247454809380495	1250	4.299463478526071	1624	0.9023676596420331	2.765683764243466
80+	0-4	1.7189218921892189e-6	0	6060	96	97224	2020-07-19	4.299463478526071	1624	42.198025173611114	4	7.393611749869038e-8	1.3641154336845794e-6
80+	12-17	1.9014597848673755	64	6060	540	97224	2020-07-19	4.299463478526071	1624	14.670291495198903	44	0.20047278285893405	1.5089752773842853
80+	18-24	0.29707628020866605	411	6060	22196	97224	2020-07-19	4.299463478526071	1624	3.015417195940516	15280	0.08122518833304943	0.23575611006857583
80+	25-64	0.6843128399598687	2644	6060	61988	97224	2020-07-19	4.299463478526071	1624	1.2601000250735968	49802	0.24617502417835305	0.5430623175488796
80+	5-11	0.9534939152830012	23	6060	387	97224	2020-07-19	4.299463478526071	1624	15.579839619680975	24	0.09592830398254742	0.7566811334896306
80+	65-80	3.485038180668831	1294	6060	5957	97224	2020-07-19	4.299463478526071	1624	3.4247454809380495	1250	0.9023676596420331	2.765683764243466
80+	80+	4.299463478526071	1624	6060	6060	97224	2020-07-19	4.299463478526071	1624	4.299463478526071	1624	1	3.412001740318161
0-4	0-4	7.229087931468884	2	126	126	57384	2020-08-16	7.229087931468884	2	7.229087931468884	2	1	4.869928247777531
0-4	12-17	3.8595776163572775	5	126	590	57384	2020-08-16	7.229087931468884	2	7.912763573685723	48	0.5097893893680565	2.6000328446093515
0-4	18-24	0.262937252521087	12	126	20785	57384	2020-08-16	7.229087931468884	2	2.256487920100686	16988	0.05543938641902884	0.17712961380250808
0-4	25-64	1.5723111498361795	90	126	26069	57384	2020-08-16	7.229087931468884	2	1.4844341771910075	17580	0.36088992033968575	1.0591989688700523
0-4	5-11	6.140627786695203	6	126	445	57384	2020-08-16	7.229087931468884	2	16.227774270925387	56	0.5235677077105754	4.136679066710188
0-4	65-80	0.710360013245566	8	126	5129	57384	2020-08-16	7.229087931468884	2	2.543454521616804	1166	0.14537875208130085	0.4785392469134463
0-4	80+	0.32223906858340823	3	126	4240	57384	2020-08-16	7.229087931468884	2	3.0898291763082946	968	0.062455985491063314	0.21707871829869932
12-17	0-4	3.8595776163572775	5	590	126	57384	2020-08-16	7.912763573685723	48	7.229087931468884	2	0.5097893893680565	2.6000328446093515
12-17	12-17	7.912763573685723	48	590	590	57384	2020-08-16	7.912763573685723	48	7.912763573685723	48	1	5.3304913719104965
12-17	18-24	0.4211447303506848	90	590	20785	57384	2020-08-16	7.912763573685723	48	2.256487920100686	16988	0.08282708527918925	0.28370724470088415
12-17	25-64	1.1677739844259465	313	590	26069	57384	2020-08-16	7.912763573685723	48	1.4844341771910075	17580	0.24853664153592953	0.7866795324234069
12-17	5-11	4.589849552466197	21	590	445	57384	2020-08-16	7.912763573685723	48	16.227774270925387	56	0.38026075326161707	3.091985904792062
12-17	65-80	1.1377778732432067	60	590	5129	57384	2020-08-16	7.912763573685723	48	2.543454521616804	1166	0.217627035487019	0.7664724315336245
12-17	80+	1.2157631116085705	53	590	4240	57384	2020-08-16	7.912763573685723	48	3.0898291763082946	968	0.2209957487718941	0.8190077608622278
18-24	0-4	0.262937252521087	12	20785	126	57384	2020-08-16	2.256487920100686	16988	7.229087931468884	2	0.05543938641902884	0.17712961380250808
18-24	12-17	0.4211447303506848	90	20785	590	57384	2020-08-16	2.256487920100686	16988	7.912763573685723	48	0.08282708527918925	0.28370724470088415
18-24	18-24	2.256487920100686	16988	20785	20785	57384	2020-08-16	2.256487920100686	16988	2.256487920100686	16988	1	1.5200996815976273
18-24	25-64	0.33709557987027505	3183	20785	26069	57384	2020-08-16	2.256487920100686	16988	1.4844341771910075	17580	0.18022058257471937	0.22708691638194461
18-24	5-11	0.3474312990407408	56	20785	445	57384	2020-08-16	2.256487920100686	16988	16.227774270925387	56	0.03759211976655636	0.23404964961005179
18-24	65-80	0.13456996171847874	250	20785	5129	57384	2020-08-16	2.256487920100686	16988	2.543454521616804	1166	0.05607148975325112	0.09065404433972632
18-24	80+	0.13413502344306716	206	20785	4240	57384	2020-08-16	2.256487920100686	16988	3.0898291763082946	968	0.05017847651915861	0.09036104497195736
25-64	0-4	1.5723111498361795	90	26069	126	57384	2020-08-16	1.4844341771910075	17580	7.229087931468884	2	0.36088992033968575	1.0591989688700523
25-64	12-17	1.1677739844259465	313	26069	590	57384	2020-08-16	1.4844341771910075	17580	7.912763573685723	48	0.24853664153592953	0.7866795324234069
25-64	18-24	0.33709557987027505	3183	26069	20785	57384	2020-08-16	1.4844341771910075	17580	2.256487920100686	16988	0.18022058257471937	0.22708691638194461
25-64	25-64	1.4844341771910075	17580	26069	26069	57384	2020-08-16	1.4844341771910075	17580	1.4844341771910075	17580	1	1
25-64	5-11	1.286115024905814	260	26069	445	57384	2020-08-16	1.4844341771910075	17580	16.227774270925387	56	0.14522356471505798	0.8664008446231867
25-64	65-80	1.130016041460407	2633	26069	5129	57384	2020-08-16	1.4844341771910075	17580	2.543454521616804	1166	0.5610959616609431	0.7612436164725974
25-64	80+	1.043510084268382	2010	26069	4240	57384	2020-08-16	1.4844341771910075	17580	3.0898291763082946	968	0.45625273563232815	0.7029682422450112
5-11	0-4	6.140627786695203	6	445	126	57384	2020-08-16	16.227774270925387	56	7.229087931468884	2	0.5235677077105754	4.136679066710188
5-11	12-17	4.589849552466197	21	445	590	57384	2020-08-16	16.227774270925387	56	7.912763573685723	48	0.38026075326161707	3.091985904792062
