x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
65-80y	26-45y	0.9671078720305959	2569	9902	11448	42674	2020-03-29	USA	1.1642367367439852	2675	1.0882046064579802	3342	0.8587196953646752	0.8887187816438816
65-80y	46-65y	1.034643535539681	3623	9902	15091	42674	2020-03-29	USA	1.1642367367439852	2675	0.9871271180798981	5268	0.9618489529046959	0.9507803306469762
65-80y	6-11y	0.896404362754999	52	9902	250	42674	2020-03-29	USA	1.1642367367439852	2675	2.048368	3	0.5580545608380794	0.8237461571429331
65-80y	65-80y	1.1642367367439852	2675	9902	9902	42674	2020-03-29	USA	1.1642367367439852	2675	1.1642367367439852	2675	1	1.0698693332437579
65-80y	81y+	1.0581629491589843	756	9902	3079	42674	2020-03-29	USA	1.1642367367439852	2675	1.2603815662492124	280	0.8728490978169055	0.9723933742600308
81y+	0-5y	1.0190975870699044	10	3079	136	42674	2020-03-29	USA	1.2603815662492124	280	NA	0	NA	0.9364944616316101
81y+	12-17y	0.3828662890118231	5	3079	181	42674	2020-03-29	USA	1.2603815662492124	280	3.9077866975977535	3	0.14816324448648413	0.3518329978936797
81y+	18-25y	0.7982585372963702	149	3079	2587	42674	2020-03-29	USA	1.2603815662492124	280	1.9830374554225738	311	0.4922327531303163	0.7335555579888956
81y+	26-45y	0.9188948817863805	759	3079	11448	42674	2020-03-29	USA	1.2603815662492124	280	1.0882046064579802	3342	0.7825089770729419	0.8444137033910475
81y+	46-65y	0.9064686899261294	987	3079	15091	42674	2020-03-29	USA	1.2603815662492124	280	0.9871271180798981	5268	0.8066431033139376	0.8329947185912152
81y+	6-11y	0.7761442026632024	14	3079	250	42674	2020-03-29	USA	1.2603815662492124	280	2.048368	3	0.4691465383661761	0.7132337044496533
81y+	65-80y	1.0581629491589843	756	3079	9902	42674	2020-03-29	USA	1.2603815662492124	280	1.1642367367439852	2675	0.8728490978169055	0.9723933742600308
81y+	81y+	1.2603815662492124	280	3079	3079	42674	2020-03-29	USA	1.2603815662492124	280	1.2603815662492124	280	1	1.158221127506209
18-25y	18-25y	1	0	1	1	111	2020-03-29	Mexico	NA	0	NA	0	NA	1.0472839853644809
18-25y	26-45y	1.8360655737704918	1	1	61	111	2020-03-29	Mexico	NA	0	0.9548508465466272	32	NA	1.9228820714888828
18-25y	46-65y	0.022222222222222223	0	1	45	111	2020-03-29	Mexico	NA	0	0.8775308641975309	16	NA	0.023272977452544016
18-25y	65-80y	0.5	0	1	2	111	2020-03-29	Mexico	NA	0	NA	0	NA	0.5236419926822404
18-25y	81y+	0.5	0	1	2	111	2020-03-29	Mexico	NA	0	NA	0	NA	0.5236419926822404
26-45y	18-25y	1.8360655737704918	1	61	1	111	2020-03-29	Mexico	0.9548508465466272	32	NA	0	NA	1.9228820714888828
26-45y	26-45y	0.9548508465466272	32	61	61	111	2020-03-29	Mexico	0.9548508465466272	32	0.9548508465466272	32	1	1
26-45y	46-65y	0.8899817850637523	22	61	45	111	2020-03-29	Mexico	0.9548508465466272	32	0.8775308641975309	16	0.9713934382179761	0.9320636707633612
26-45y	65-80y	5.467213114754099	6	61	2	111	2020-03-29	Mexico	0.9548508465466272	32	NA	0	NA	5.725724739656629
26-45y	81y+	0.9180327868852459	1	61	2	111	2020-03-29	Mexico	0.9548508465466272	32	NA	0	NA	0.9614410357444414
46-65y	18-25y	0.022222222222222223	0	45	1	111	2020-03-29	Mexico	0.8775308641975309	16	NA	0	NA	0.023272977452544016
46-65y	26-45y	0.8899817850637523	22	45	61	111	2020-03-29	Mexico	0.8775308641975309	16	0.9548508465466272	32	0.9713934382179761	0.9320636707633612
46-65y	46-65y	0.8775308641975309	16	45	45	111	2020-03-29	Mexico	0.8775308641975309	16	0.8775308641975309	16	1	0.9190240207371271
46-65y	65-80y	2.477777777777778	2	45	2	111	2020-03-29	Mexico	0.8775308641975309	16	NA	0	NA	2.594936985958658
46-65y	81y+	0.011111111111111112	0	45	2	111	2020-03-29	Mexico	0.8775308641975309	16	NA	0	NA	0.011636488726272008
65-80y	18-25y	0.5	0	2	1	111	2020-03-29	Mexico	NA	0	NA	0	NA	0.5236419926822404
65-80y	26-45y	5.467213114754099	6	2	61	111	2020-03-29	Mexico	NA	0	0.9548508465466272	32	NA	5.725724739656629
65-80y	46-65y	2.477777777777778	2	2	45	111	2020-03-29	Mexico	NA	0	0.8775308641975309	16	NA	2.594936985958658
65-80y	65-80y	0.25	0	2	2	111	2020-03-29	Mexico	NA	0	NA	0	NA	0.2618209963411202
65-80y	81y+	0.25	0	2	2	111	2020-03-29	Mexico	NA	0	NA	0	NA	0.2618209963411202
81y+	18-25y	0.5	0	2	1	111	2020-03-29	Mexico	NA	0	NA	0	NA	0.5236419926822404
81y+	26-45y	0.9180327868852459	1	2	61	111	2020-03-29	Mexico	NA	0	0.9548508465466272	32	NA	0.9614410357444414
81y+	46-65y	0.011111111111111112	0	2	45	111	2020-03-29	Mexico	NA	0	0.8775308641975309	16	NA	0.011636488726272008
81y+	65-80y	0.25	0	2	2	111	2020-03-29	Mexico	NA	0	NA	0	NA	0.2618209963411202
81y+	81y+	0.25	0	2	2	111	2020-03-29	Mexico	NA	0	NA	0	NA	0.2618209963411202
0-5y	0-5y	0.6017450831860394	1	327	327	64343	2020-03-29	Canada	0.6017450831860394	1	0.6017450831860394	1	1	0.48511614492543087
0-5y	12-17y	2.248775884665793	10	327	875	64343	2020-03-29	Canada	0.6017450831860394	1	1.7648378775510205	21	1.9004412031813356	1.8129229776075624
0-5y	18-25y	2.351159042827316	29	327	2427	64343	2020-03-29	Canada	0.6017450831860394	1	1.9662298998918397	180	1.8311385884369515	1.8954624521798094
0-5y	26-45y	1.0793032701677987	71	327	12944	64343	2020-03-29	Canada	0.6017450831860394	1	1.2404144646196757	3230	1.171780448065325	0.8701150308648847
0-5y	46-65y	0.8278133260689147	69	327	16401	64343	2020-03-29	Canada	0.6017450831860394	1	1.0297547554070043	4305	1.0147881188671106	0.6673683270234445
0-5y	6-11y	1.4117880994500898	8	327	1115	64343	2020-03-29	Canada	0.6017450831860394	1	0.9315892135373726	18	1.8414615814267576	1.1381583653839114
0-5y	65-80y	0.938949799219921	57	327	11945	64343	2020-03-29	Canada	0.6017450831860394	1	1.1048290502671918	2450	1.1003914577328886	0.7569645678936944
0-5y	81y+	0.8812575757347993	82	327	18309	64343	2020-03-29	Canada	0.6017450831860394	1	1.0278542433516864	5355	1.081563500160661	0.710454127125164
12-17y	0-5y	2.248775884665793	10	875	327	64343	2020-03-29	Canada	1.7648378775510205	21	0.6017450831860394	1	1.9004412031813356	1.8129229776075624
12-17y	12-17y	1.7648378775510205	21	875	875	64343	2020-03-29	Canada	1.7648378775510205	21	1.7648378775510205	21	1	1.4227807945565505
12-17y	18-25y	1.6967256460062394	56	875	2427	64343	2020-03-29	Canada	1.7648378775510205	21	1.9662298998918397	180	0.9095121006722179	1.3678699292872833
12-17y	26-45y	1.0509849902878332	185	875	12944	64343	2020-03-29	Canada	1.7648378775510205	21	1.2404144646196757	3230	0.699432107939865	0.8472853391064545
12-17y	46-65y	0.8563599083679566	191	875	16401	64343	2020-03-29	Canada	1.7648378775510205	21	1.0297547554070043	4305	0.6128692234198838	0.6903820721169401
12-17y	6-11y	1.5168635490070468	23	875	1115	64343	2020-03-29	Canada	1.7648378775510205	21	0.9315892135373726	18	1.1250914619722026	1.2228683172218031
12-17y	65-80y	1.06500890988459	173	875	11945	64343	2020-03-29	Canada	1.7648378775510205	21	1.1048290502671918	2450	0.7422526283873013	0.8585911727586417
12-17y	81y+	0.8916237603676568	222	875	18309	64343	2020-03-29	Canada	1.7648378775510205	21	1.0278542433516864	5355	0.6385406781463967	0.7188111601399603
18-25y	0-5y	2.351159042827316	29	2427	327	64343	2020-03-29	Canada	1.9662298998918397	180	0.6017450831860394	1	1.8311385884369515	1.8954624521798094
18-25y	12-17y	1.6967256460062394	56	2427	875	64343	2020-03-29	Canada	1.9662298998918397	180	1.7648378775510205	21	0.9095121006722179	1.3678699292872833
18-25y	18-25y	1.9662298998918397	180	2427	2427	64343	2020-03-29	Canada	1.9662298998918397	180	1.9662298998918397	180	1	1.5851394481236614
18-25y	26-45y	1.1776897139361826	575	2427	12944	64343	2020-03-29	Canada	1.9662298998918397	180	1.2404144646196757	3230	0.7345309177218884	0.9494324256346646
18-25y	46-65y	0.9003604476366885	557	2427	16401	64343	2020-03-29	Canada	1.9662298998918397	180	1.0297547554070043	4305	0.6010447657295356	0.7258545214665395
18-25y	6-11y	1.022410438619344	43	2427	1115	64343	2020-03-29	Canada	1.9662298998918397	180	0.9315892135373726	18	0.7056413106540987	0.8242490456065633
18-25y	65-80y	0.9499246563919268	428	2427	11945	64343	2020-03-29	Canada	1.9662298998918397	180	1.1048290502671918	2450	0.6186300372662895	0.7658123018447578
18-25y	81y+	0.8774846749623385	606	2427	18309	64343	2020-03-29	Canada	1.9662298998918397	180	1.0278542433516864	5355	0.5861456345122947	0.7074124818686185
26-45y	0-5y	1.0793032701677987	71	12944	327	64343	2020-03-29	Canada	1.2404144646196757	3230	0.6017450831860394	1	1.171780448065325	0.8701150308648847
26-45y	12-17y	1.0509849902878332	185	12944	875	64343	2020-03-29	Canada	1.2404144646196757	3230	1.7648378775510205	21	0.699432107939865	0.8472853391064545
26-45y	18-25y	1.1776897139361826	575	12944	2427	64343	2020-03-29	Canada	1.2404144646196757	3230	1.9662298998918397	180	0.7345309177218884	0.9494324256346646
26-45y	26-45y	1.2404144646196757	3230	12944	12944	64343	2020-03-29	Canada	1.2404144646196757	3230	1.2404144646196757	3230	1	1
26-45y	46-65y	0.98108169939591094	3237	12944	16401	64343	2020-03-29	Canada	1.2404144646196757	3230	1.0297547554070043	4305	0.8643247302810148	0.7909305537619
26-45y	6-11y	0.7668076211011767	172	12944	1115	64343	2020-03-29	Canada	1.2404144646196757	3230	0.9315892135373726	18	0.7060831699436304	0.6181866166292153
26-45y	65-80y	1.0191437268361738	2449	12944	11945	64343	2020-03-29	Canada	1.2404144646196757	3230	1.1048290502671918	2450	0.8691154844833556	0.8216154808777194
26-45y	81y+	0.8191123793637056	3017	12944	18309	64343	2020-03-29	Canada	1.2404144646196757	3230	1.0278542433516864	5355	0.7222357531848886	0.6603537791014508
46-65y	0-5y	0.8278133260689147	69	16401	327	64343	2020-03-29	Canada	1.0297547554070043	4305	0.6017450831860394	1	1.0147881188671106	0.6673683270234445
46-65y	12-17y	0.8563599083679566	191	16401	875	64343	2020-03-29	Canada	1.0297547554070043	4305	1.7648378775510205	21	0.6128692234198838	0.6903820721169401
46-65y	18-25y	0.9003604476366885	557	16401	2427	64343	2020-03-29	Canada	1.0297547554070043	4305	1.9662298998918397	180	0.6010447657295356	0.7258545214665395
46-65y	26-45y	0.98108169939591094	3237	16401	12944	64343	2020-03-29	Canada	1.0297547554070043	4305	1.2404144646196757	3230	0.8643247302810148	0.7909305537619
46-65y	46-65y	1.0297547554070043	4305	16401	16401	64343	2020-03-29	Canada	1.0297547554070043	4305	1.0297547554070043	4305	1	0.8301699027048496
46-65y	6-11y	0.7353641074603621	209	16401	1115	64343	2020-03-29	Canada	1.0297547554070043	4305	0.9315892135373726	18	0.7498573622006194	0.5928374171981561
46-65y	65-80y	1.0687161542513832	3254	16401	11945	64343	2020-03-29	Canada	1.0297547554070043	4305	1.1048290502671918	2450	1.0013344534990842	0.8615798869929036
46-65y	81y+	0.8255917862599407	3853	16401	18309	64343	2020-03-29	Canada	1.0297547554070043	4305	1.0278542433516864	5355	0.8024768425468605	0.6655773612838962
6-11y	0-5y	1.4117880994500898	8	1115	327	64343	2020-03-29	Canada	0.9315892135373726	18	0.6017450831860394	1	1.8414615814267576	1.1381583653839114
6-11y	12-17y	1.5168635490070468	23	1115	875	64343	2020-03-29	Canada	0.9315892135373726	18	1.7648378775510205	21	1.1250914619722026	1.2228683172218031
6-11y	18-25y	1.022410438619344	43	1115	2427	64343	2020-03-29	Canada	0.9315892135373726	18	1.9662298998918397	180	0.7056413106540987	0.8242490456065633
6-11y	26-45y	0.7668076211011767	172	1115	12944	64343	2020-03-29	Canada	0.9315892135373726	18	1.2404144646196757	3230	0.7060831699436304	0.6181866166292153
6-11y	46-65y	0.7353641074603621	209	1115	16401	64343	2020-03-29	Canada	0.9315892135373726	18	1.0297547554070043	4305	0.7498573622006194	0.5928374171981561
6-11y	6-11y	0.9315892135373726	18	1115	1115	64343	2020-03-29	Canada	0.9315892135373726	18	0.9315892135373726	18	1	0.7510305951027487
6-11y	65-80y	1.0386728409545243	215	1115	11945	64343	2020-03-29	Canada	0.9315892135373726	18	1.1048290502671918	2450	1.020097746534654	0.83735950408559
6-11y	81y+	0.945546935063669	300	1115	18309	64343	2020-03-29	Canada	0.9315892135373726	18	1.0278542433516864	5355	0.9651178570520034	0.7622830610521651
65-80y	0-5y	0.938949799219921	57	11945	327	64343	2020-03-29	Canada	1.1048290502671918	2450	0.6017450831860394	1	1.1003914577328886	0.7569645678936944
65-80y	12-17y	1.06500890988459	173	11945	875	64343	2020-03-29	Canada	1.1048290502671918	2450	1.7648378775510205	21	0.7422526283873013	0.8585911727586417
65-80y	18-25y	0.9499246563919268	428	11945	2427	64343	2020-03-29	Canada	1.1048290502671918	2450	1.9662298998918397	180	0.6186300372662895	0.7658123018447578
65-80y	26-45y	1.0191437268361738	2449	11945	12944	64343	2020-03-29	Canada	1.1048290502671918	2450	1.2404144646196757	3230	0.8691154844833556	0.8216154808777194
65-80y	46-65y	1.0687161542513832	3254	11945	16401	64343	2020-03-29	Canada	1.1048290502671918	2450	1.0297547554070043	4305	1.0013344534990842	0.8615798869929036
65-80y	6-11y	1.0386728409545243	215	11945	1115	64343	2020-03-29	Canada	1.1048290502671918	2450	0.9315892135373726	18	1.020097746534654	0.83735950408559
65-80y	65-80y	1.1048290502671918	2450	11945	11945	64343	2020-03-29	Canada	1.1048290502671918	2450	1.1048290502671918	2450	1	0.8906934591462896
65-80y	81y+	0.9582267443169729	3257	11945	18309	64343	2020-03-29	Canada	1.1048290502671918	2450	1.0278542433516864	5355	0.8986113851822699	0.7725052969378065
81y+	0-5y	0.8812575757347993	82	18309	327	64343	2020-03-29	Canada	1.0278542433516864	5355	0.6017450831860394	1	1.081563500160661	0.710454127125164
81y+	12-17y	0.8916237603676568	222	18309	875	64343	2020-03-29	Canada	1.0278542433516864	5355	1.7648378775510205	21	0.6385406781463967	0.7188111601399603
81y+	18-25y	0.8774846749623385	606	18309	2427	64343	2020-03-29	Canada	1.0278542433516864	5355	1.9662298998918397	180	0.5861456345122947	0.7074124818686185
81y+	26-45y	0.8191123793637056	3017	18309	12944	64343	2020-03-29	Canada	1.0278542433516864	5355	1.2404144646196757	3230	0.7222357531848886	0.6603537791014508
81y+	46-65y	0.8255917862599407	3853	18309	16401	64343	2020-03-29	Canada	1.0278542433516864	5355	1.0297547554070043	4305	0.8024768425468605	0.6655773612838962
81y+	6-11y	0.945546935063669	300	18309	1115	64343	2020-03-29	Canada	1.0278542433516864	5355	0.9315892135373726	18	0.9651178570520034	0.7622830610521651
81y+	65-80y	0.9582267443169729	3257	18309	11945	64343	2020-03-29	Canada	1.0278542433516864	5355	1.1048290502671918	2450	0.8986113851822699	0.7725052969378065
81y+	81y+	1.0278542433516864	5355	18309	18309	64343	2020-03-29	Canada	1.0278542433516864	5355	1.0278542433516864	5355	1	0.828637743809959
0-5y	0-5y	6.298815822625347e-5	0	126	126	17826	2020-04-26	USA	NA	0	NA	0	NA	5.2197869071746597e-5
0-5y	12-17y	1.443001443001443e-4	0	126	55	17826	2020-04-26	USA	NA	0	NA	0	NA	1.1958057278254674e-4
0-5y	18-25y	1.2302354113948317	9	126	1035	17826	2020-04-26	USA	NA	0	1.2979803495997573	78	NA	1.0194879282031244
0-5y	26-45y	0.8194885770186975	25	126	4316	17826	2020-04-26	USA	NA	0	1.206718958961246	1261	NA	0.6791047500605446
0-5y	46-65y	1.1867259294068504	51	126	6080	17826	2020-04-26	USA	NA	0	0.9900011632184903	2053	NA	0.9834319089743931
0-5y	6-11y	1.7909383162547718	1	126	79	17826	2020-04-26	USA	NA	0	19.994071462906586	7	NA	1.4841387076543713
0-5y	65-80y	1.0068342151675485	31	126	4356	17826	2020-04-26	USA	NA	0	1.2109636202580105	1289	NA	0.8343568381773334
0-5y	81y+	0.7157356103393203	9	126	1779	17826	2020-04-26	USA	NA	0	1.3968629071729037	248	NA	0.5931253545195243
12-17y	0-5y	1.443001443001443e-4	0	55	126	17826	2020-04-26	USA	NA	0	NA	0	NA	1.1958057278254674e-4
12-17y	12-17y	3.3057851239669424e-4	0	55	55	17826	2020-04-26	USA	NA	0	NA	0	NA	2.739482212836526e-4
12-17y	18-25y	3.131506368028107	10	55	1035	17826	2020-04-26	USA	NA	0	1.2979803495997573	78	NA	2.595058563365686
12-17y	26-45y	1.3517103378549162	18	55	4316	17826	2020-04-26	USA	NA	0	1.206718958961246	1261	NA	1.12015339430689
12-17y	46-65y	0.906229066985646	17	55	6080	17826	2020-04-26	USA	NA	0	0.9900011632184903	2053	NA	0.7509860189531917
12-17y	6-11y	2.3014959723820482e-4	0	55	79	17826	2020-04-26	USA	NA	0	19.994071462906586	7	NA	1.907234451974796e-4
12-17y	65-80y	0.6696510560146923	9	55	4356	17826	2020-04-26	USA	NA	0	1.2109636202580105	1289	NA	0.5549353899197322
12-17y	81y+	0.18219633093157545	1	55	1779	17826	2020-04-26	USA	NA	0	1.3968629071729037	248	NA	0.15098489136891627
18-25y	0-5y	1.2302354113948317	9	1035	126	17826	2020-04-26	USA	1.2979803495997573	78	NA	0	NA	1.0194879282031244
18-25y	12-17y	3.131506368028107	10	1035	55	17826	2020-04-26	USA	1.2979803495997573	78	NA	0	NA	2.595058563365686
18-25y	18-25y	1.2979803495997573	78	1035	1035	17826	2020-04-26	USA	1.2979803495997573	78	1.2979803495997573	78	1	1.0756277093028106
18-25y	26-45y	1.161248561693821	291	1035	4316	17826	2020-04-26	USA	1.2979803495997573	78	1.206718958961246	1261	0.927255864785606	0.962318983281272
18-25y	46-65y	0.9999648804983473	353	1035	6080	17826	2020-04-26	USA	1.2979803495997573	78	0.9900011632184903	2053	0.8741022380610314	0.8286642660848933
18-25y	6-11y	2.834207790619458	13	1035	79	17826	2020-04-26	USA	1.2979803495997573	78	19.994071462906586	7	0.2662221391885516	2.3486892035401254
18-25y	65-80y	0.8342731220860338	211	1035	4356	17826	2020-04-26	USA	1.2979803495997573	78	1.2109636202580105	1289	0.6650392612261714	0.691356604527191
18-25y	81y+	0.8035557076249209	83	1035	1779	17826	2020-04-26	USA	1.2979803495997573	78	1.3968629071729037	248	0.5963654513897463	0.6659012868386758
26-45y	0-5y	0.8194885770186975	25	4316	126	17826	2020-04-26	USA	1.206718958961246	1261	NA	0	NA	0.6791047500605446
26-45y	12-17y	1.3517103378549162	18	4316	55	17826	2020-04-26	USA	1.206718958961246	1261	NA	0	NA	1.12015339430689
26-45y	18-25y	1.161248561693821	291	4316	1035	17826	2020-04-26	USA	1.206718958961246	1261	1.2979803495997573	78	0.927255864785606	0.962318983281272
26-45y	26-45y	1.206718958961246	1261	4316	4316	17826	2020-04-26	USA	1.206718958961246	1261	1.206718958961246	1261	1	1
26-45y	46-65y	0.9306566219330764	1370	4316	6080	17826	2020-04-26	USA	1.206718958961246	1261	0.9900011632184903	2053	0.8473146966119791	0.7712289717683674
26-45y	6-11y	1.2547512347344587	24	4316	79	17826	2020-04-26	USA	1.206718958961246	1261	19.994071462906586	7	0.11836834474248933	1.0398040284496395
26-45y	65-80y	0.9007582034005911	950	4316	4356	17826	2020-04-26	USA	1.206718958961246	1261	1.2109636202580105	1289	0.7451418239457004	0.7464523505754576
26-45y	81y+	0.7731091703693748	333	4316	1779	17826	2020-04-26	USA	1.206718958961246	1261	1.3968629071729037	248	0.5938812068293461	0.6406704432943308
46-65y	0-5y	1.1867259294068504	51	6080	126	17826	2020-04-26	USA	0.9900011632184903	2053	NA	0	NA	0.9834319089743931
46-65y	12-17y	0.906229066985646	17	6080	55	17826	2020-04-26	USA	0.9900011632184903	2053	NA	0	NA	0.7509860189531917
46-65y	18-25y	0.9999648804983473	353	6080	1035	17826	2020-04-26	USA	0.9900011632184903	2053	1.2979803495997573	78	0.8741022380610314	0.8286642660848933
46-65y	26-45y	0.9306566219330764	1370	6080	4316	17826	2020-04-26	USA	0.9900011632184903	2053	1.206718958961246	1261	0.8473146966119791	0.7712289717683674
46-65y	46-65y	0.9900011632184903	2053	6080	6080	17826	2020-04-26	USA	0.9900011632184903	2053	0.9900011632184903	2053	1	0.8204073996406684
46-65y	6-11y	1.892752748167888	51	6080	79	17826	2020-04-26	USA	0.9900011632184903	2053	19.994071462906586	7	0.18039898945178254	1.5685116522882727
46-65y	65-80y	1.015667855287323	1509	6080	4356	17826	2020-04-26	USA	0.9900011632184903	2053	1.2109636202580105	1289	0.9229296742159047	0.8416772171721066
46-65y	81y+	0.7449255384456082	452	6080	1779	17826	2020-04-26	USA	0.9900011632184903	2053	1.3968629071729037	248	0.6241876508061529	0.6173148543939729
6-11y	0-5y	1.7909383162547718	1	79	126	17826	2020-04-26	USA	19.994071462906586	7	NA	0	NA	1.4841387076543713
6-11y	12-17y	2.3014959723820482e-4	0	79	55	17826	2020-04-26	USA	19.994071462906586	7	NA	0	NA	1.907234451974796e-4
6-11y	18-25y	2.834207790619458	13	79	1035	17826	2020-04-26	USA	19.994071462906586	7	1.2979803495997573	78	0.2662221391885516	2.3486892035401254
6-11y	26-45y	1.2547512347344587	24	79	4316	17826	2020-04-26	USA	19.994071462906586	7	1.206718958961246	1261	0.11836834474248933	1.0398040284496395
6-11y	46-65y	1.892752748167888	51	79	6080	17826	2020-04-26	USA	19.994071462906586	7	0.9900011632184903	2053	0.18039898945178254	1.5685116522882727
6-11y	6-11y	19.994071462906586	7	79	79	17826	2020-04-26	USA	19.994071462906586	7	19.994071462906586	7	1	16.568954448281524
6-11y	65-80y	0.9842237100580024	19	79	4356	17826	2020-04-26	USA	19.994071462906586	7	1.2109636202580105	1289	0.09282924609159561	0.815619662514651
