x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist	min_cbsa_dist
Arkansas	Pennsylvania	0.39593061065320745	1353	279354	884208	72282076	4	6598.84929644123	1032.44
Arkansas	Prince Edward Island	0.3013000807152178	13	279354	11164	72282076	NA	5414.853828332643	NA
Arkansas	Quebec	0.14523648722270507	878	279354	1564208	72282076	5	15319.59022832562	NA
Arkansas	Rhode Island	0.33259969516272014	586	279354	455881	72282076	7	8537.773173551013	1751.9
Arkansas	Saskatchewan	0.11107743458686646	385	279354	896831	72282076	5	3312.6817538196515	NA
Arkansas	South Carolina	1.153578213198839	1625	279354	364487	72282076	3	4764.930466651034	617.12
Arkansas	South Dakota	0.9914381554026945	383	279354	99956	72282076	3	8466.216892720842	736.12
Arkansas	Tennessee	3.2777757287183586	6421	279354	506873	72282076	1	15738.579580771207	66.99
Arkansas	Texas	2.1539822119814107	25836	279354	3103551	72282076	1	12156.342148535889	75.3
Arkansas	Utah	0.7800375572644384	3820	279354	1267137	72282076	3	15403.334093066876	1419.96
Arkansas	Vermont	0.5261348016214891	1042	279354	512444	72282076	6	5482.480529746731	1660.45
Arkansas	Virginia	0.7462165395550402	3010	279354	1043704	72282076	2	5521.797289492818	688.53
Arkansas	Washington	0.5142342396727363	3759	279354	1891416	72282076	5	3986.233847189822	2207.39
Arkansas	West Virginia	0.7639484754355303	905	279354	306521	72282076	3	15802.544724294754	722.6
Arkansas	Wisconsin	0.5383875238983015	2266	279354	1089032	72282076	3	13367.863994741914	739.4
Arkansas	Wyoming	0.23176642914525136	725	279354	809400	72282076	3	9839.765932957656	1082.44
British Columbia	Alabama	0.06728415938487278	1008	5771301	187631	72282076	6	6259.7422380869	NA
British Columbia	Alaska	0.08698449276012012	763	5771301	109860	72282076	1	11104.94130599784	NA
British Columbia	Alberta	1.8134452670540826	251056	5771301	1733896	72282076	1	2615.7716627611276	NA
British Columbia	Arizona	0.13247071659750048	16256	5771301	1536918	72282076	3	5184.2898530538905	NA
British Columbia	Arkansas	0.045461101337554564	1014	5771301	279354	72282076	5	1309.8331788865871	NA
British Columbia	British Columbia	10.116417466524224	4661692	5771301	5771301	72282076	0	0	NA
British Columbia	California	0.1702208513534141	151761	5771301	11166172	72282076	3	11543.665921795142	NA
British Columbia	Colorado	0.08708625744694641	24345	5771301	3501201	72282076	3	4610.646875431527	NA
British Columbia	Connecticut	0.11644923665543007	8687	5771301	934308	72282076	5	5503.39115221095	NA
British Columbia	Delaware	0.09165317315947956	1911	5771301	261138	72282076	6	1353.514594618547	NA
British Columbia	District of Columbia	0.0869724833896417	1685	5771301	242647	72282076	7	12858.377611014284	NA
British Columbia	Florida	0.10246358664273388	20036	5771301	2449054	72282076	7	15385.61587584074	NA
British Columbia	Georgia	0.07939563637107687	4382	5771301	691246	72282076	6	10855.068250713428	NA
British Columbia	Hawaii	0.20049443952058899	7368	5771301	460261	72282076	NA	6230.474915762569	NA
British Columbia	Idaho	0.1065147797236829	2707	5771301	318299	72282076	1	13955.339900132169	NA
British Columbia	Illinois	0.08939237051604398	8536	5771301	1195944	72282076	4	6367.387778341397	NA
British Columbia	Indiana	0.06432689693815184	2148	5771301	418214	72282076	5	9442.75711640101	NA
British Columbia	Iowa	0.07735715503079788	1825	5771301	295474	72282076	3	6520.142876953933	NA
British Columbia	Kansas	0.11567767810945588	2235	5771301	241983	72282076	4	6152.588993389534	NA
British Columbia	Kentucky	0.08245456520891534	1394	5771301	211741	72282076	5	6096.239064208971	NA
British Columbia	Louisiana	0.03626984926577317	1425	5771301	492069	72282076	5	1346.8104835082054	NA
British Columbia	Maine	0.04570551347333463	966	5771301	264707	72282076	4	14729.09368758376	NA
British Columbia	Manitoba	1.4958616344303373	21076	5771301	176463	72282076	2	7605.733194125763	NA
British Columbia	Maryland	0.09654691008050331	7695	5771301	998222	72282076	6	4133.035376254092	NA
British Columbia	Massachusetts	0.0710598505834503	19315	5771301	3404296	72282076	5	9832.684654889632	NA
British Columbia	Mexico	0.20419841899752245	5642	5771301	346049	72282076	4	1804.831598734913	NA
British Columbia	Michigan	0.06562712361214242	7611	5771301	1452497	72282076	5	4431.717135644138	NA
British Columbia	Minnesota	0.038095966840047964	7487	5771301	2461420	72282076	3	15476.492642736785	NA
British Columbia	Mississippi	0.0565230370378833	603	5771301	133613	72282076	6	15894.512652000582	NA
British Columbia	Missouri	0.13287210869626895	3563	5771301	335845	72282076	4	14647.9994020733	NA
British Columbia	Montana	0.1193409139417366	2817	5771301	295634	72282076	1	14312.817559601855	NA
British Columbia	Nebraska	0.09935669077809552	2331	5771301	293834	72282076	3	15139.197618343544	NA
British Columbia	Nevada	0.13788641819072608	8090	5771301	734825	72282076	2	15989.87188555268	NA
British Columbia	New Brunswick	0.3498762684544898	4898	5771301	175332	72282076	4	12087.542533254886	NA
British Columbia	New Hampshire	0.05696024586380385	914	5771301	200970	72282076	4	9030.239882642323	NA
British Columbia	New Jersey	0.11364204946824455	12701	5771301	1399767	72282076	5	6856.5412648402535	NA
British Columbia	New Mexico	0.1534637113628388	6365	5771301	519457	72282076	3	8532.934916190356	NA
British Columbia	New York	0.14007345016619915	47683	5771301	4263484	72282076	4	2392.901150783139	NA
British Columbia	Newfoundland and Labrador	0.9533410502214248	3101	5771301	40739	72282076	3	18205.38085383171	NA
British Columbia	North Carolina	0.09295778350115345	10848	5771301	1461574	72282076	6	15160.183828740248	NA
British Columbia	North Dakota	0.08414317082449624	2238	5771301	333118	72282076	2	2192.3256683347654	NA
British Columbia	Nova Scotia	0.2287955095562483	3689	5771301	201938	72282076	5	14271.041055268784	NA
British Columbia	Ohio	0.11569550918977511	5302	5771301	573958	72282076	6	12680.899442431968	NA
British Columbia	Oklahoma	0.09385367891796381	1491	5771301	198968	72282076	4	7712.953086702638	NA
British Columbia	Ontario	0.446014840972092	144055	5771301	4045162	72282076	3	9357.1220354742	NA
British Columbia	Oregon	0.2666814375142767	14153	5771301	664680	72282076	2	16654.86516434979	NA
British Columbia	Pennsylvania	0.09202701148438548	6497	5771301	884208	72282076	5	6087.314948956582	NA
British Columbia	Prince Edward Island	0.7763242611471676	692	5771301	11164	72282076	NA	6612.955585242569	NA
British Columbia	Quebec	0.2829144917873387	35334	5771301	1564208	72282076	3	15514.52205777466	NA
British Columbia	Rhode Island	0.07785835894423718	2834	5771301	455881	72282076	6	9841.912521232143	NA
British Columbia	Saskatchewan	1.3867275865365896	99299	5771301	896831	72282076	2	2748.7208633878827	NA
British Columbia	South Carolina	0.06367226045174365	1853	5771301	364487	72282076	7	4118.672981974308	NA
British Columbia	South Dakota	0.25723909499059394	2053	5771301	99956	72282076	2	9768.047622321828	NA
British Columbia	Tennessee	0.13251514954938318	5363	5771301	506873	72282076	5	16482.37594360954	NA
British Columbia	Texas	0.0881354527023568	21840	5771301	3103551	72282076	4	13436.642091745	NA
British Columbia	Utah	0.14413856546035703	14583	5771301	1267137	72282076	2	14967.697898083732	NA
British Columbia	Vermont	0.06506066988774849	2662	5771301	512444	72282076	4	5474.055059538827	NA
British Columbia	Virginia	0.12279551877575359	10233	5771301	1043704	72282076	6	6002.916915817376	NA
British Columbia	Washington	0.25912056282718904	39132	5771301	1891416	72282076	1	2730.4331735952246	NA
British Columbia	West Virginia	0.07121870055980463	1743	5771301	306521	72282076	6	17111.81395384441	NA
British Columbia	Wisconsin	0.09124486793389754	7934	5771301	1089032	72282076	4	12612.024996040793	NA
British Columbia	Wyoming	0.03684283892264912	2381	5771301	809400	72282076	2	9696.853839827609	NA
California	Alabama	0.7137402989146038	20688	11166172	187631	72282076	5	15377.524782929324	2540.92
California	Alaska	0.4754517221903265	8069	11166172	109860	72282076	4	7073.080940155654	1608.93
California	Alberta	0.19209780460064552	51454	11166172	1733896	72282076	4	10537.56542692488	NA
California	Arizona	0.9858191296269151	234057	11166172	1536918	72282076	1	16224.449157640633	138.07
California	Arkansas	0.5629044503421994	24292	11166172	279354	72282076	3	10843.993935180672	1936.53
California	British Columbia	0.1702208513534141	151761	11166172	5771301	72282076	3	11543.665921795142	NA
California	California	3.60524336697158	6218886	11166172	11166172	72282076	0	0	0
California	Colorado	0.6040964007901651	326736	11166172	3501201	72282076	2	14706.001509110243	806.75
California	Connecticut	0.4836129048002034	69801	11166172	934308	72282076	8	15351.470006319038	3784.8
California	Delaware	0.5418097084666981	21857	11166172	261138	72282076	7	10606.444394679713	3615.05
California	District of Columbia	0.745780243798642	27955	11166172	242647	72282076	6	8341.15387556576	3443.58
California	Florida	0.6451174438594649	244068	11166172	2449054	72282076	6	4634.64198935298	2669.7
California	Georgia	0.7021555238155347	74979	11166172	691246	72282076	5	6281.31981095015	2762.19
California	Hawaii	1.3375272667628717	95100	11166172	460261	72282076	NA	7099.479547633326	3765.47
California	Idaho	0.5570560788097776	27391	11166172	318299	72282076	2	7732.070759038573	373.44
California	Illinois	0.6544951234363342	120918	11166172	1195944	72282076	5	16538.599537950136	2264.42
California	Indiana	0.5610477239161077	36247	11166172	418214	72282076	6	18958.71707079917	2563.32
California	Iowa	0.580063859662444	26477	11166172	295474	72282076	4	13428.955275106551	1913.41
California	Kansas	0.6447547191659649	24102	11166172	241983	72282076	3	15159.200774747893	1395.22
California	Kentucky	0.7042525271836803	23036	11166172	211741	72282076	5	17163.99501829157	2457.49
California	Louisiana	0.6920864478577637	52609	11166172	492069	72282076	3	12044.426394520717	2018.8
California	Maine	0.3410196439181766	13945	11166172	264707	72282076	7	9447.006401895793	4017.83
California	Manitoba	0.20260384775394627	5523	11166172	176463	72282076	5	12458.61814888405	NA
California	Maryland	0.5542007857968343	85461	11166172	998222	72282076	6	14662.298129429177	3330.44
California	Massachusetts	0.29521538752249016	155253	11166172	3404296	72282076	8	6276.6994868875445	3794.92
California	Mexico	1.0909908646174216	58322	11166172	346049	72282076	1	12764.760729953963	NA
California	Michigan	0.4044299750525136	90747	11166172	1452497	72282076	6	13551.923114070529	2644.94
California	Minnesota	0.31214116700132855	118689	11166172	2461420	72282076	5	6730.132290986604	1904.75
California	Mississippi	0.5289089293497394	10917	11166172	133613	72282076	4	7865.453748041223	2254.66
California	Missouri	0.7597890316596786	39419	11166172	335845	72282076	4	8126.579470924483	1946.4
California	Montana	0.6089158749588306	27809	11166172	295634	72282076	3	13612.221470894196	863.43
California	Nebraska	0.7389909267253432	33544	11166172	293834	72282076	3	6264.197495466953	1310.1
California	Nevada	2.056465254104109	233442	11166172	734825	72282076	1	4841.757962630479	46.61
California	New Brunswick	0.09359293808507564	2535	11166172	175332	72282076	7	15159.973430646914	NA
California	New Hampshire	0.3303490663572374	10256	11166172	200970	72282076	7	11885.467786346271	3872.96
California	New Jersey	0.6472813661174563	139966	11166172	1399767	72282076	8	8236.269468516051	3619.05
California	New Mexico	0.8590211973068058	68933	11166172	519457	72282076	2	3345.2430259183343	651.98
California	New York	0.6059394769743448	399087	11166172	4263484	72282076	7	12522.06795806276	3286.22
California	Newfoundland and Labrador	0.2365977648096268	1489	11166172	40739	72282076	6	8231.877639408105	NA
California	North Carolina	0.5913465411665609	133517	11166172	1461574	72282076	5	4117.736565516002	2973.64
California	North Dakota	0.6164759590084705	31724	11166172	333118	72282076	4	13687.2266597547	1589.65
California	Nova Scotia	0.16752424092987972	5226	11166172	201938	72282076	8	13442.64366346006	NA
California	Ohio	0.6522166371490509	57829	11166172	573958	72282076	6	7165.08309884749	2838.89
California	Oklahoma	0.6712176201286585	20631	11166172	198968	72282076	3	12151.505289155511	1329.06
California	Ontario	0.18935869404804312	118330	11166172	4045162	72282076	6	8555.239431836593	NA
California	Oregon	1.0307546847883011	105838	11166172	664680	72282076	1	10209.799279141003	78.49
California	Pennsylvania	0.5622107605036119	76794	11166172	884208	72282076	7	7618.246894632084	3211.69
California	Prince Edward Island	0.4644500268700256	801	11166172	11164	72282076	NA	6288.399135461042	NA
California	Quebec	0.15976268771640162	38605	11166172	1564208	72282076	6	4786.477013975371	NA
California	Rhode Island	0.3763876716173265	26507	11166172	455881	72282076	9	7246.613903588464	3957.29
California	Saskatchewan	0.10585168108027836	14665	11166172	896831	72282076	4	14153.513315270731	NA
California	South Carolina	0.5693517835982969	32058	11166172	364487	72282076	6	9044.894828754655	2973.97
California	South Dakota	0.600080800166661	9266	11166172	99956	72282076	4	7371.239226734762	1432.85
California	Tennessee	0.6721284275956836	52629	11166172	506873	72282076	4	4950.1592764706465	2356.97
California	Texas	0.764052684343628	366316	11166172	3103551	72282076	2	5034.977165378346	939.27
California	Utah	0.9258640047267077	181236	11166172	1267137	72282076	2	6288.111383965233	356.77
California	Vermont	0.2925370928220212	23158	11166172	512444	72282076	7	15420.880291551994	3801.85
California	Virginia	0.7138784627753656	115100	11166172	1043704	72282076	5	5570.6957982638905	3015.78
California	Washington	0.8533373403091526	249334	11166172	1891416	72282076	2	13572.042354457955	444.75
California	West Virginia	0.5181037422127797	24533	11166172	306521	72282076	6	7030.594772070345	3001.68
California	Wisconsin	0.4824761593450297	81169	11166172	1089032	72282076	5	15798.05323711505	2229.58
California	Wyoming	0.20062937578620882	25086	11166172	809400	72282076	3	16988.518888134404	787.27
Colorado	Alabama	0.6879041819945444	6252	3501201	187631	72282076	4	6613.352570114284	1500.55
Colorado	Alaska	0.42939816407519005	2285	3501201	109860	72282076	4	15112.285924776992	2373.6
Colorado	Alberta	0.15839450823287135	13303	3501201	1733896	72282076	3	4361.546787052215	NA
Colorado	Arizona	0.7918702973057533	58951	3501201	1536918	72282076	1	1649.9816796872956	306.36
Colorado	Arkansas	0.7330381364609337	9919	3501201	279354	72282076	2	4567.3800527432995	936.87
Colorado	British Columbia	0.08708625744694641	24345	3501201	5771301	72282076	3	4610.646875431527	NA
Colorado	California	0.6040964007901651	326736	3501201	11166172	72282076	2	14706.001509110243	806.75
Colorado	Colorado	10.711412754737262	1816562	3501201	3501201	72282076	0	0	0
Colorado	Connecticut	0.36865802081147053	16684	3501201	934308	72282076	6	918.7759798951212	2481.04
Colorado	Delaware	0.4755313258588552	6015	3501201	261138	72282076	6	4840.639958347525	2347.34
Colorado	District of Columbia	0.5219792203419007	6135	3501201	242647	72282076	5	10186.228762327491	2189.58
Colorado	Florida	0.6268200972495612	74358	3501201	2449054	72282076	5	19151.24161221064	1794
Colorado	Georgia	0.7167306738259224	23998	3501201	691246	72282076	4	15177.530445639051	1675.26
Colorado	Hawaii	0.7147620152094208	15935	3501201	460261	72282076	NA	10829.25692417637	4978.09
Colorado	Idaho	0.48035465868936805	7406	3501201	318299	72282076	2	16829.11228015528	362.21
Colorado	Illinois	0.6843875584176442	39646	3501201	1195944	72282076	3	5738.536521821624	993.45
Colorado	Indiana	1.2481821411721328	25285	3501201	418214	72282076	4	5923.675620024597	1278.37
Colorado	Iowa	0.7096754053153501	10157	3501201	295474	72282076	2	8248.022945112556	597.08
Colorado	Kansas	1.1277876110826903	13219	3501201	241983	72282076	1	6690.733931880842	327.86
Colorado	Kentucky	0.7958998268289975	8163	3501201	211741	72282076	3	2472.5232343355287	1305.82
Colorado	Louisiana	0.6658317409579965	15870	3501201	492069	72282076	3	5127.593275059265	1162.87
Colorado	Maine	0.2907528973242571	3728	3501201	264707	72282076	6	15678.624023731669	2693.71
Colorado	Manitoba	0.22439259348376725	1918	3501201	176463	72282076	4	9670.514009621911	NA
Colorado	Maryland	0.451957400569872	21853	3501201	998222	72282076	5	564.5329679363067	2062.21
Colorado	Massachusetts	0.3485925725411406	57482	3501201	3404296	72282076	6	14257.288196318132	2479.77
Colorado	Mexico	0.6643029733807787	11135	3501201	346049	72282076	2	4753.606395830223	NA
Colorado	Michigan	0.48777585557162495	34318	3501201	1452497	72282076	4	1205.217812947507	1342.63
Colorado	Minnesota	0.3702202564049825	44140	3501201	2461420	72282076	3	13246.866224398638	599.32
Colorado	Mississippi	0.6426193205502303	4159	3501201	133613	72282076	3	17418.840588536284	1314.83
Colorado	Missouri	0.8998216316398937	14638	3501201	335845	72282076	2	16836.241987735837	694.44
Colorado	Montana	0.7530066285249402	10783	3501201	295634	72282076	2	9813.525103987866	569.12
Colorado	Nebraska	1.4074592764299128	20032	3501201	293834	72282076	1	18802.574869876014	119.73
Colorado	Nevada	0.6889184686134396	24521	3501201	734825	72282076	2	18624.084458131223	639.73
Colorado	New Brunswick	0.07441653852570328	632	3501201	175332	72282076	6	10116.445379154487	NA
Colorado	New Hampshire	0.4043313638986381	3936	3501201	200970	72282076	6	11005.34545245338	2552.81
Colorado	New Jersey	0.47685944940342284	32332	3501201	1399767	72282076	6	6775.673235603473	2322.64
Colorado	New Mexico	1.5860360392971007	39907	3501201	519457	72282076	1	12659.7017462219	83.76
Colorado	New York	0.5015089859054738	103569	3501201	4263484	72282076	5	2554.2441164478446	1973.19
Colorado	Newfoundland and Labrador	0.24223177176338578	478	3501201	40739	72282076	5	16590.17437664816	NA
Colorado	North Carolina	0.5928462561398212	41971	3501201	1461574	72282076	4	18579.580037952575	1845.21
Colorado	North Dakota	0.8014587395918642	12932	3501201	333118	72282076	3	2848.879390237662	705.41
Colorado	Nova Scotia	0.07687999801404422	752	3501201	201938	72282076	7	11815.614010147036	NA
Colorado	Ohio	0.7505379608758804	20866	3501201	573958	72282076	4	16343.843598954732	1554.93
Colorado	Oklahoma	1.36174741880723	13124	3501201	198968	72282076	1	9936.017428481118	308.15
